Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,深圳北,11:01,11:01,00:00,-
2,深圳坪山,11:21,11:23,00:20,36
3,汕尾,12:04,12:06,01:01,156
4,潮阳,12:51,12:53,01:46,279
5,潮汕,13:09,13:12,02:02,305
6,诏安,13:35,13:37,02:25,364
7,漳浦,14:01,14:03,02:49,427
8,漳州,14:22,14:42,03:08,562
9,龙岩,15:24,15:30,03:50,586
10,三明北,16:37,16:39,04:57,850
11,南平市,17:25,17:27,05:43,-
12,上饶,17:56,18:00,06:12,1099
13,德兴,18:17,18:19,06:29,-
14,婺源,18:31,18:33,06:41,-
15,黄山北,18:56,19:02,07:04,1261
16,歙县北,19:10,19:12,07:12,-
17,绩溪北,19:24,19:29,07:24,1302
18,千岛湖,19:53,19:55,07:48,-
19,建德,20:06,20:08,07:59,-
20,桐庐,20:22,20:24,08:13,-
21,杭州东,20:57,21:02,08:46,1411
22,湖州,21:23,21:25,09:07,-
23,宜兴,21:42,21:44,09:24,-
24,溧水,22:06,22:08,09:46,-
25,南京南,22:23,22:23,10:01,-
