Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,北安,13:00,13:00,00:00,-
2,赵光,13:25,13:41,00:25,27
3,通北,14:17,14:23,01:01,64
4,海伦,15:04,15:11,01:42,106
5,绥棱,15:36,15:43,02:07,138
6,绥化,16:42,17:08,03:06,208
7,兴隆镇,17:29,17:31,03:27,236
8,呼兰,18:11,18:13,04:07,301
9,哈尔滨东,18:38,19:00,04:32,336
10,哈尔滨西,19:21,19:35,04:53,-
11,德惠,21:31,21:33,06:49,-
12,长春,22:48,22:56,08:04,-
13,公主岭,23:34,23:36,08:42,-
14,四平,00:12,00:52,09:18,-
15,沈阳北,03:35,03:43,12:01,-
16,绥中北,07:05,07:08,15:23,-
17,山海关,07:58,08:04,16:13,-
18,昌黎,09:00,09:02,17:09,-
19,滦县,09:29,09:49,17:36,-
20,唐山北,10:31,10:33,18:18,-
21,玉田县,10:55,11:05,18:40,-
22,蓟州,11:26,11:38,19:01,-
23,燕郊,12:07,12:10,19:30,-
24,北京,12:53,12:53,20:13,1520
