Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,大连,13:25,13:25,00:00,-
2,金州,13:50,13:53,00:25,33
3,普兰店,14:24,14:27,00:56,78
4,瓦房店,14:46,14:49,01:15,105
5,熊岳城,15:37,15:40,02:03,179
6,盖州,16:01,16:04,02:24,210
7,大石桥,16:30,16:38,02:50,240
8,海城,17:07,17:10,03:19,272
9,鞍山,17:41,17:46,03:50,308
10,辽阳,18:03,18:06,04:07,333
11,苏家屯,18:39,18:42,04:40,381
12,沈阳,19:00,19:13,04:58,397
13,铁岭,19:58,20:10,05:43,467
14,四平,21:26,21:29,06:59,585
15,长春,22:42,22:50,08:12,700
16,哈尔滨东,01:40,02:15,11:02,951
17,绥化,03:35,03:40,12:22,1069
18,带岭,06:02,06:05,14:44,1238
19,南岔,06:34,06:40,15:13,1271
20,浩良河,07:23,07:27,15:56,1337
21,佳木斯,08:26,08:26,16:55,1424
