Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,敦煌,07:28,07:28,00:00,-
2,瓜州,09:00,09:02,01:32,102
3,玉门,10:29,10:31,02:59,231
4,嘉峪关,12:06,12:14,04:34,363
5,酒泉,12:33,12:37,04:53,385
6,清水,13:15,13:17,05:31,449
7,高台,13:58,14:00,06:12,514
8,张掖,14:52,14:58,07:04,586
9,山丹,15:31,15:33,07:37,639
10,金昌,16:57,17:03,09:01,756
11,武威,17:54,18:00,09:52,830
12,武威南,18:15,18:17,10:07,843
13,谭家井,19:22,19:24,11:12,-
14,中卫,21:46,21:53,13:34,1087
15,中宁,22:28,22:30,14:09,1131
16,青铜峡,23:53,23:55,15:32,1183
17,银川,00:46,00:58,16:23,1249
18,石嘴山,01:34,01:37,16:59,1304
19,惠农,02:11,02:23,17:33,1351
20,临河,04:31,04:39,19:41,1542
21,包头,07:10,07:30,22:12,1760
22,呼和浩特东,09:20,09:39,24:02,1933
23,集宁南,11:14,11:33,25:37,2083
24,丰镇,12:31,12:33,26:35,2165
25,大同,13:15,13:26,27:17,2210
26,阳高,14:09,14:12,28:00,2267
27,柴沟堡,15:19,15:21,29:07,2344
28,张家口,15:56,16:08,29:42,-
29,宣化,16:29,16:32,30:03,2413
30,沙城,17:19,17:21,30:50,2463
31,北京,19:39,19:39,33:08,2584
