Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,郑州东,07:45,07:45,00:00,-
2,许昌东,08:07,08:09,00:22,91
3,漯河西,08:25,08:27,00:38,155
4,驻马店西,08:45,08:47,00:56,219
5,信阳东,09:12,09:19,01:21,337
6,武汉,10:03,10:08,02:05,536
7,鄂州,10:32,10:34,02:29,592
8,黄石北,10:45,10:47,02:40,621
9,白沙铺,11:02,11:04,02:55,651
10,阳新,11:15,11:17,03:06,668
11,瑞昌西,11:36,11:38,03:25,719
12,九江,11:58,12:02,03:45,759
13,都昌,12:33,12:35,04:16,-
14,鄱阳,12:56,12:58,04:37,875
15,景德镇北,13:15,13:19,04:54,910
16,婺源,13:46,13:48,05:21,304
17,上饶,14:12,14:32,05:45,314
18,江山,14:56,15:03,06:09,1137
19,衢州,15:14,15:16,06:20,1167
20,金华,15:37,15:39,06:41,1245
21,金华南,15:50,15:55,06:52,1111
22,缙云西,16:21,16:23,07:18,1322
23,丽水,16:36,16:38,07:31,1194
24,青田,16:58,17:00,07:51,1244
25,温州南,17:20,17:20,08:11,1284
