Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,大连北,08:53,08:53,00:00,-
2,营口东,09:48,09:49,00:55,206
3,盘锦,10:15,10:16,01:21,295
4,锦州南,10:50,10:51,01:55,393
5,山海关,11:47,11:50,02:51,558
6,秦皇岛,12:04,12:06,03:05,574
7,唐山,12:44,12:46,03:43,736
8,滨海西,13:06,13:08,04:03,-
9,天津西,13:28,13:41,04:23,860
10,德州东,14:35,14:37,05:17,1069
11,济南西,15:01,15:03,05:41,1161
12,曲阜东,15:35,15:37,06:13,-
13,徐州东,16:13,16:20,06:49,-
14,宿州东,16:39,16:44,07:08,-
15,蚌埠南,17:07,17:13,07:31,-
16,滁州,17:41,17:56,07:59,-
17,南京南,18:14,18:17,08:17,-
18,镇江南,18:36,18:46,08:36,-
19,常州北,19:04,19:06,08:54,-
20,无锡东,19:22,19:24,09:10,-
21,昆山南,19:41,19:43,09:27,-
22,上海虹桥,20:00,20:00,09:44,2059
