Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,齐齐哈尔,17:23,17:23,00:00,-
2,大庆,18:43,18:46,01:20,129
3,安达,19:08,19:12,01:42,83
4,哈尔滨东,20:45,21:20,03:15,213
5,呼兰,21:41,21:58,03:36,532
6,绥化,23:00,23:05,04:38,439
7,铁力,00:16,00:31,05:49,541
8,南岔,03:11,03:19,08:29,642
9,金山屯,04:04,04:07,09:14,684
10,西林,04:22,04:25,09:29,697
11,美溪,04:52,04:55,09:56,722
12,伊春,05:20,05:26,10:21,746
13,友好,05:45,05:47,10:40,764
14,红山,06:12,06:14,11:05,789
15,五营,06:49,06:51,11:40,821
16,红星,07:20,07:22,12:09,841
17,新青,07:38,07:42,12:25,854
18,汤旺河,08:10,08:14,12:53,877
19,乌伊岭,08:40,08:40,13:19,899
