Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,大连北,15:03,15:03,00:00,-
2,鲅鱼圈,15:43,15:45,00:40,149
3,营口东,16:03,16:05,00:58,206
4,盘锦,16:35,16:37,01:28,295
5,葫芦岛北,17:26,17:28,02:17,436
6,山海关,18:11,18:15,03:00,558
7,秦皇岛,18:29,18:33,03:14,574
8,滦河,18:58,19:01,03:39,661
9,唐山,19:19,19:22,03:57,736
10,滨海北,19:38,19:40,04:13,790
11,天津西,20:04,20:07,04:37,860
12,沧州西,20:37,20:39,05:07,965
13,德州东,21:05,21:09,05:33,1069
14,济南西,21:34,21:38,05:58,1161
15,曲阜东,22:09,22:11,06:29,-
16,蒙山,22:34,22:36,06:52,-
17,临沂北,22:55,22:55,07:11,-
