Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,汉口,----,05:50,00:00,-
2,麻城,08:10,08:36,02:20,105
3,新县,09:17,09:22,03:01,165
4,光山,09:48,09:56,03:27,208
5,潢川,10:11,10:19,03:42,175
6,淮滨,11:28,11:51,04:51,280
7,阜阳,12:58,13:09,05:58,587
8,商丘南,15:21,15:25,08:10,755
9,曹县,16:05,16:08,08:50,-
10,菏泽,16:39,16:42,09:21,860
11,鄄城,16:59,17:03,09:38,-
12,郓城,17:22,17:26,09:57,-
13,梁山,17:42,17:45,10:13,-
14,阳谷,18:08,18:11,10:36,-
15,聊城,18:38,18:48,11:03,1016
16,临清,19:28,19:32,11:43,-
17,清河城,19:49,19:52,12:00,-
18,衡水,20:52,21:00,13:00,1168
19,深州,21:23,21:26,13:23,1203
20,任丘,22:17,22:22,14:14,1295
21,北京,00:28,00:28,16:20,1159
