Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,厦门北,15:47,15:47,00:00,-
2,泉州,16:12,16:14,00:25,71
3,仙游,16:32,16:34,00:43,116
4,莆田,16:45,16:47,00:54,140
5,福清,17:06,17:08,01:13,190
6,福州,17:35,17:39,01:40,245
7,闽清北,17:58,18:00,01:59,250
8,延平,18:20,18:22,02:19,-
9,南平市,18:49,18:51,02:46,-
10,武夷山北,19:03,19:05,02:58,270
11,上饶,19:27,19:31,03:20,275
12,鹰潭北,20:01,20:03,03:50,381
13,进贤南,20:25,20:27,04:12,468
14,南昌西,20:45,20:48,04:30,688
15,宜春,21:31,21:33,05:13,864
16,萍乡北,21:50,21:52,05:30,925
17,长沙南,22:23,22:23,06:01,1030
