Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,重庆北,06:47,06:47,00:00,-
2,涪陵北,07:25,07:27,00:38,92
3,丰都,07:46,07:48,00:57,134
4,石柱县,08:08,08:10,01:17,183
5,恩施,09:13,09:19,02:20,339
6,宜昌东,11:02,11:07,04:03,553
7,荆州,11:41,11:43,04:37,641
8,潜江,12:08,12:10,05:02,711
9,汉口,13:06,13:13,05:58,845
10,郑州东,15:04,15:07,07:49,1385
11,徐州东,16:37,17:08,09:19,1497
12,曲阜东,17:45,17:47,09:56,1654
13,泰安,18:06,18:11,10:15,1724
14,济南,18:34,18:37,10:38,2058
15,淄博,19:19,19:21,11:20,1896
16,青州市,19:39,19:41,11:38,1939
17,潍坊,20:02,20:04,11:59,1996
18,青岛,21:18,21:18,13:13,2179
