Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,西安,----,23:57,00:00,-
2,渭南,00:36,00:38,00:39,56
3,洛阳,07:39,07:59,07:40,387
4,郑州,09:55,10:20,09:36,511
5,开封,11:05,11:10,10:21,583
6,兰考,11:38,11:42,10:49,626
7,商丘,12:41,12:47,11:48,714
8,砀山,13:32,13:37,12:33,777
9,徐州,14:50,15:01,13:46,860
10,宿州,16:03,16:07,14:48,-
11,蚌埠,17:39,17:45,16:20,1024
12,滁州北,19:23,19:26,17:58,1151
13,南京,20:36,20:46,19:08,1208
14,镇江,21:30,21:35,19:52,1272
15,常州,22:19,22:24,20:36,1344
16,无锡,22:51,22:56,21:03,1383
17,苏州,23:24,23:29,21:31,1425
18,上海,00:57,00:57,22:59,1516
