Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,宁波,08:16,08:16,00:00,-
2,余姚,08:58,09:01,00:42,48
3,绍兴,09:52,09:55,01:33,108
4,义乌,11:46,11:53,03:24,268
5,金华,12:34,12:40,04:05,316
6,衢州,13:39,13:42,05:04,402
7,上饶,15:13,15:17,06:35,437
8,鹰潭,16:31,16:39,07:49,553
9,东乡,17:04,17:08,08:14,563
10,进贤,17:36,17:42,08:42,602
11,樟树,18:32,18:35,09:32,692
12,新余,19:21,19:26,10:18,799
13,宜春,20:00,20:04,10:52,853
14,萍乡,20:46,20:52,11:34,924
15,醴陵,21:31,21:35,12:13,932
16,株洲,22:03,22:23,12:41,974
17,湘潭,22:49,22:53,13:07,1000
18,娄底,00:01,00:19,14:15,1099
19,永州,03:00,03:20,16:56,1311
20,桂林北,05:19,05:30,18:55,1453
21,柳州,07:16,07:32,20:41,1674
22,来宾,08:22,08:27,21:31,1687
23,黎塘,09:21,09:26,22:25,1752
24,南宁,11:48,11:48,24:47,1768
