Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,成都,----,17:10,00:00,-
2,德阳,17:57,18:01,00:47,61
3,绵阳,18:45,18:55,01:31,115
4,江油,19:32,19:42,02:08,157
5,广元,22:30,22:49,04:56,319
6,阳平关,00:23,00:25,06:30,398
7,汉中,02:07,02:12,08:12,515
8,安康,05:28,05:53,11:28,650
9,白河县,07:42,07:51,13:17,774
10,十堰,08:53,08:56,14:19,852
11,武当山,09:14,09:16,14:37,976
12,谷城,10:11,10:23,15:32,1048
13,襄阳,11:29,11:54,16:38,1023
14,南阳,13:34,13:37,18:18,1257
15,宝丰,15:03,15:06,19:44,-
16,汝州,15:39,15:41,20:17,1316
17,郑州,18:42,19:04,23:18,1676
18,开封,19:50,19:53,24:04,1699
19,兰考,20:21,20:24,24:32,1742
20,民权,20:46,20:49,24:54,1778
21,商丘,21:29,21:34,25:34,1830
22,徐州,23:08,23:23,27:08,1976
23,滕州,00:34,00:37,28:19,2078
24,兖州,01:17,01:19,28:59,2139
25,济南,04:10,04:16,31:50,2295
26,淄博,05:20,05:22,32:54,2405
27,潍坊,06:17,06:20,33:49,2505
28,高密,07:03,07:05,34:32,2590
29,胶州北,07:24,07:26,34:51,-
30,青岛,08:19,08:19,35:44,2688
