Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,上海,13:28,13:28,00:00,-
2,昆山,14:02,14:06,00:34,49
3,苏州,14:30,14:35,00:58,91
4,无锡,15:03,15:08,01:26,133
5,常州,15:35,15:39,01:53,172
6,丹阳,16:10,16:13,02:24,209
7,南京,17:23,17:43,03:34,308
8,马鞍山,18:52,18:55,04:43,379
9,芜湖,20:12,20:18,06:00,294
10,铜陵,21:48,21:52,07:30,309
11,池州,22:33,22:36,08:11,366
12,九江,02:17,02:22,11:52,751
13,南昌,05:48,06:23,15:18,886
14,向塘,06:44,06:50,15:39,-
15,丰城,07:17,07:30,16:06,947
16,樟树,07:47,07:52,16:23,971
17,新余,08:37,08:42,17:08,1047
18,分宜,09:02,09:06,17:28,-
19,宜春,09:23,09:27,17:45,1101
20,萍乡,10:09,10:09,18:27,1172
