Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,兰州,----,21:36,00:00,-
2,定西,22:52,22:55,01:16,118
3,陇西,23:48,23:51,02:09,202
4,武山,00:16,00:18,02:34,241
5,甘谷,00:48,00:50,03:04,281
6,天水,02:04,02:11,04:18,348
7,宝鸡,04:49,04:55,06:56,503
8,蔡家坡,05:25,05:28,07:26,546
9,咸阳,06:32,06:35,08:30,653
10,西安,07:12,07:20,09:07,676
11,渭南,07:59,08:03,09:46,732
12,灵宝,10:11,10:14,11:54,-
13,三门峡,10:56,10:59,12:36,941
14,渑池,11:51,11:53,13:28,994
15,新安县,12:23,12:26,13:58,-
16,洛阳,12:50,12:55,14:22,1032
17,巩义,13:32,13:35,14:59,1086
18,郑州,14:35,14:50,15:59,1156
19,长葛,15:53,15:55,17:02,1251
20,许昌,16:12,16:15,17:19,1273
21,临颍,16:34,16:36,17:38,1299
22,漯河,17:02,17:18,18:04,1273
23,西平,17:35,17:41,18:21,1349
24,驻马店,18:08,18:12,18:48,1393
25,确山,18:28,18:31,19:04,-
26,信阳,19:18,19:23,19:51,1331
27,孝感,21:10,21:13,21:38,1633
28,武昌,22:38,23:01,23:03,1669
29,岳阳,01:56,02:04,25:58,1938
30,长沙,03:31,03:39,27:25,2085
31,衡阳,05:37,05:43,29:23,2271
32,郴州,07:23,07:28,31:03,2418
33,韶关东,09:06,09:12,32:41,2571
34,英德,10:05,10:14,33:34,2654
35,广州,11:58,11:58,35:18,2792
