Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,荆门,----,15:00,00:00,-
2,钟祥,15:38,15:41,00:38,49
3,京山,16:26,16:28,01:23,105
4,应城,17:16,17:19,02:11,158
5,汉口,18:32,19:18,03:24,243
6,麻城,21:12,22:00,05:18,348
7,黄州,22:40,22:43,05:58,415
8,浠水,23:07,23:10,06:22,-
9,蕲春,23:30,23:33,06:42,474
10,武穴,00:01,00:05,07:10,-
11,南昌,02:09,02:21,09:14,706
12,上饶,05:42,05:53,12:35,966
13,衢州,07:15,07:18,13:57,1077
14,金华,08:21,08:41,15:00,-
15,义乌,09:15,09:18,15:34,1211
16,杭州东,10:37,10:43,16:53,1356
17,海宁,11:31,11:34,17:41,1415
18,嘉兴,11:58,12:01,18:05,1443
19,嘉善,12:17,12:20,18:21,1461
20,松江,13:13,13:16,19:14,1497
21,上海南,13:47,13:47,19:45,1719
