Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,南宁东,----,11:03,00:00,-
2,来宾北,11:45,11:47,00:42,712
3,柳州,12:13,12:17,01:08,778
4,桂林北,13:32,13:36,02:23,942
5,全州南,14:18,14:20,03:05,465
6,永州,14:56,15:00,03:41,494
7,祁阳,15:16,15:18,03:57,568
8,祁东,15:32,15:34,04:11,556
9,衡阳东,16:03,16:07,04:40,629
10,株洲西,16:34,16:40,05:07,754
11,长沙南,16:59,17:07,05:26,806
12,宜春,17:47,17:49,06:06,1053
13,新余北,18:04,18:06,06:21,1021
14,高安,18:28,18:30,06:43,1182
15,南昌西,18:45,18:48,06:58,1148
16,抚州东,19:14,19:16,07:24,-
17,上饶,19:51,19:53,07:59,1340
18,衢州,20:21,20:23,08:27,1572
19,龙游,20:34,20:36,08:38,1601
20,金华,20:51,20:53,08:53,1537
21,义乌,21:09,21:11,09:09,1585
22,杭州东,21:44,21:48,09:42,1730
23,湖州,22:09,22:12,10:03,1802
24,宜兴,22:30,22:32,10:21,1938
25,溧阳,22:43,22:45,10:32,1969
26,南京南,23:11,23:11,10:58,2067
