Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,大连,15:05,15:05,00:00,-
2,金州,15:32,15:35,00:27,33
3,普兰店,16:07,16:10,00:59,78
4,瓦房店,16:30,16:34,01:19,105
5,熊岳城,17:22,17:25,02:07,179
6,盖州,17:46,17:48,02:28,210
7,大石桥,18:12,18:18,02:52,240
8,海城,18:41,18:43,03:15,272
9,鞍山,19:08,19:11,03:40,308
10,辽阳,19:28,19:31,03:57,333
11,沈阳,20:18,20:29,04:44,397
12,铁岭,21:15,21:18,05:30,467
13,开原,22:04,22:06,06:16,501
14,四平,23:06,23:17,07:16,585
15,公主岭,23:53,23:55,07:52,638
16,长春,00:36,00:44,08:33,700
17,松原,02:23,02:26,10:12,849
18,新肇,03:38,03:40,11:24,945
19,大庆西,05:06,05:34,12:50,1131
20,齐齐哈尔,06:49,06:49,14:05,1156
