Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,广州,----,21:03,00:00,-
2,韶关东,23:19,23:25,02:16,221
3,赣州,01:49,02:11,04:40,544
4,吉安,04:12,04:16,06:41,730
5,鹰潭,07:29,07:44,09:54,1044
6,贵溪,08:00,08:04,10:10,946
7,横峰,08:34,08:37,10:40,-
8,上饶,09:05,09:09,11:08,1160
9,玉山,09:30,09:34,11:29,1071
10,衢州,10:26,10:30,12:21,1076
11,金华,11:27,11:33,13:18,-
12,义乌,12:07,12:11,13:52,1405
13,诸暨,12:37,12:42,14:18,1262
14,杭州,13:42,14:00,15:18,1349
15,绍兴,14:55,14:59,16:13,1412
16,上虞,15:20,15:23,16:34,1440
17,余姚,15:52,15:55,17:03,1472
18,宁波,16:45,16:45,17:53,1520
