Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,深圳北,----,12:48,00:00,-
2,虎门,13:06,13:08,00:18,52
3,广州南,13:25,13:30,00:35,102
4,韶关,14:21,14:23,01:26,329
5,郴州西,14:54,14:56,01:57,479
6,衡阳东,15:29,15:31,02:30,632
7,长沙南,16:13,16:16,03:12,809
8,汨罗东,16:34,16:36,03:30,886
9,武汉,17:43,17:49,04:37,1171
10,信阳东,18:33,18:35,05:21,1370
11,驻马店西,19:00,19:02,05:46,1488
12,漯河西,19:22,19:28,06:06,1552
13,许昌东,19:44,19:50,06:22,1616
14,郑州,20:24,20:27,06:56,1716
15,洛阳龙门,21:04,21:06,07:33,1841
16,三门峡南,21:37,21:39,08:04,1964
17,华山北,22:06,22:08,08:31,2140
18,西安北,22:38,22:38,09:01,2221
