Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,北京西,11:36,11:36,00:00,-
2,涿州,12:21,12:31,00:45,64
3,保定,13:20,13:24,01:34,146
4,定州,14:01,14:25,02:11,206
5,石家庄,15:18,15:28,03:04,281
6,高邑,15:57,16:08,03:33,328
7,临城,16:19,16:21,03:44,333
8,邢台,16:50,16:52,04:13,390
9,邯郸,17:30,17:32,04:51,442
10,安阳,18:23,18:26,05:42,502
11,鹤壁,18:55,18:57,06:11,543
12,新乡,19:37,19:47,06:51,609
13,郑州,20:44,21:00,07:48,689
14,宝丰,00:18,00:22,11:06,-
15,鲁山,00:42,00:45,11:26,956
16,南阳,02:01,02:05,12:42,1058
17,襄阳,04:05,04:26,14:42,1187
18,安康,08:33,08:43,18:49,1560
19,宣汉,11:27,11:30,21:33,1793
20,达州,12:14,12:23,22:17,1836
21,南充,14:13,14:16,24:07,1996
22,成都,16:52,16:52,26:43,2038
