Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,十堰,----,11:30,00:00,-
2,武当山,11:48,11:51,00:18,19
3,谷城,12:40,12:43,01:07,91
4,襄阳,13:40,13:59,02:04,171
5,枣阳,14:42,14:48,02:47,243
6,随州,15:38,15:44,03:37,320
7,安陆,16:20,16:34,04:13,381
8,云梦,16:51,16:54,04:30,402
9,武昌,18:00,18:21,05:36,506
10,鄂州,19:25,19:29,06:40,584
11,黄石,19:51,19:55,07:02,604
12,阳新,20:23,20:27,07:30,655
13,南昌,22:46,22:56,09:49,854
14,金华,06:42,06:48,17:35,-
15,义乌,07:24,07:29,18:11,1359
16,杭州东,09:03,09:09,19:45,1511
17,海宁,09:48,09:57,20:24,1570
18,嘉兴,10:17,10:20,20:44,1598
19,上海南,11:40,11:40,22:04,1683
