Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,成都东,----,09:40,00:00,-
2,南充,13:07,13:10,03:27,213
3,达州,14:43,14:50,05:00,372
4,梁平,16:11,16:14,06:21,461
5,万州,17:21,17:31,07:28,529
6,利川,18:37,18:39,08:34,591
7,恩施,19:25,19:31,09:20,652
8,宜昌东,21:54,22:15,11:43,866
9,荆门,23:29,23:43,12:57,1015
10,武昌,04:14,04:52,17:28,1350
11,鄂州,06:06,06:10,18:42,1349
12,黄石,06:35,06:40,19:07,1376
13,阳新,07:34,07:37,20:01,1420
14,庐山,08:52,08:56,21:16,1405
15,南昌,10:51,11:04,23:11,1527
16,向塘,12:24,12:32,24:31,1499
17,进贤,12:59,13:03,24:58,-
18,东乡,13:28,13:34,25:23,-
19,鹰潭,14:01,14:08,25:50,1770
20,上饶,15:14,15:20,26:56,1886
21,玉山,15:41,15:45,27:17,1923
22,衢州,17:00,17:03,28:32,1997
23,金华,17:59,18:13,29:28,-
24,武义,19:03,19:05,30:18,2130
25,永康,19:25,19:27,30:38,2151
26,缙云,19:58,20:00,31:09,2184
27,丽水,20:52,20:54,32:01,2216
28,青田,22:03,22:05,33:10,2295
29,温州,23:17,23:17,34:22,2208
