Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,石家庄北,06:16,06:16,00:00,-
2,辛集,07:07,07:11,00:51,85
3,衡水,07:47,07:51,01:27,132
4,德州,08:46,09:16,02:22,194
5,吴桥,09:32,09:46,02:38,216
6,东光,10:07,10:11,02:59,248
7,泊头,10:25,10:28,03:13,268
8,沧州,10:52,10:58,03:37,307
9,青县,11:18,11:31,03:57,339
10,静海,11:59,12:02,04:25,380
11,天津西,12:41,12:47,05:04,423
12,杨村,13:12,13:14,05:29,462
13,廊坊北,13:41,13:44,05:56,497
14,北京西,14:36,14:55,06:48,561
15,三家店,15:34,15:48,07:27,592
16,沙城,18:10,18:12,09:49,676
17,下花园,18:39,18:44,10:16,701
18,宣化,19:10,19:21,10:42,726
19,张家口,19:50,19:50,11:11,-
