Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,厦门北,08:17,08:17,00:00,-
2,晋江,08:35,08:37,00:18,46
3,泉州,08:48,08:50,00:29,71
4,莆田,09:15,09:17,00:54,140
5,永泰,09:40,09:43,01:17,199
6,尤溪,10:17,10:19,01:51,294
7,三明北,10:37,10:41,02:09,336
8,将乐,11:01,11:15,02:29,386
9,泰宁,11:32,11:34,02:46,428
10,建宁县北,11:47,11:49,02:59,458
11,抚州,12:36,12:38,03:46,587
12,南昌西,13:18,13:29,04:26,688
13,永修,13:49,13:51,04:46,741
14,共青城,14:03,14:05,04:58,767
15,庐山,14:24,14:26,05:17,811
16,瑞昌西,14:38,14:40,05:29,838
17,枫林,14:52,14:58,05:41,1001
18,阳新,15:09,15:11,05:52,889
19,黄石北,15:28,15:30,06:09,936
20,鄂州,15:42,15:44,06:21,965
21,葛店南,15:55,15:57,06:32,992
22,武汉,16:12,16:16,06:47,1021
23,汉口,16:37,16:37,07:08,1057
