Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,上海虹桥,----,06:42,00:00,-
2,苏州北,07:05,07:07,00:23,81
3,常州北,07:29,07:31,00:45,165
4,南京南,08:04,08:10,01:18,295
5,全椒,08:30,08:32,01:38,351
6,合肥,09:12,09:17,02:18,465
7,合肥北城,09:30,09:32,02:31,-
8,淮南南,09:51,09:53,02:50,-
9,寿县,10:02,10:04,02:59,-
10,阜阳西,10:33,10:35,03:28,-
11,太和东,10:46,10:48,03:39,-
12,亳州南,11:08,11:10,03:59,-
13,商丘,11:34,11:36,04:23,641
14,郑州东,12:30,12:46,05:17,656
15,洛阳龙门,13:22,13:24,05:53,795
16,渑池南,13:43,13:45,06:12,860
17,华山北,14:24,14:26,06:51,1054
18,西安北,14:56,15:15,07:21,1175
19,咸阳秦都,15:27,15:29,07:33,1121
20,杨陵南,15:47,15:49,07:51,-
21,岐山,16:03,16:05,08:05,-
22,宝鸡南,16:18,16:21,08:18,1258
23,天水南,17:05,17:09,09:02,1263
24,秦安,17:23,17:25,09:16,1268
25,定西北,18:03,18:05,09:54,-
26,兰州西,18:34,18:34,10:23,1278
