Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,郑州,----,15:30,00:00,-
2,巩义,16:26,16:29,00:56,70
3,洛阳,17:08,17:14,01:35,124
4,渑池,18:09,18:12,02:30,193
5,三门峡,19:01,19:04,03:19,246
6,渭南,21:32,21:35,05:47,455
7,西安,22:25,22:36,06:37,511
8,杨陵,23:28,23:30,07:29,596
9,蔡家坡,23:59,00:01,07:58,641
10,宝鸡,00:38,00:43,08:35,684
11,天水,02:27,02:34,10:19,839
12,陇西,04:02,04:06,11:47,985
13,定西,05:03,05:05,12:44,1069
14,兰州,06:35,06:43,14:14,1187
15,兰州西,06:55,06:57,14:26,1159
16,乐都,08:39,08:43,16:08,1213
17,西宁,09:35,09:35,17:00,1274
