Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,深圳北,12:38,12:38,00:00,-
2,虎门,12:56,12:58,00:18,52
3,广州南,13:15,13:19,00:35,102
4,清远,13:43,13:45,00:59,185
5,郴州西,14:43,14:45,01:57,479
6,耒阳西,15:06,15:08,02:18,577
7,衡山西,15:33,15:35,02:43,673
8,长沙南,16:08,16:11,03:16,809
9,岳阳东,16:44,16:46,03:49,956
10,咸宁北,17:16,17:22,04:19,1086
11,武汉,17:49,17:54,04:46,1171
12,汉口,18:14,18:19,05:06,1202
13,天门南,18:54,18:56,05:41,1285
14,仙桃西,19:09,19:11,05:54,-
15,荆州,19:44,19:46,06:27,1406
16,枝江北,20:04,20:06,06:45,-
17,宜昌东,20:26,20:26,07:05,1499
