Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,怀化,----,09:08,00:00,-
2,麻阳,09:45,09:48,00:37,44
3,吉首,10:38,10:44,01:27,103
4,张家界,12:25,12:37,03:08,228
5,慈利,13:37,13:40,04:08,304
6,石门县北,14:20,14:29,04:48,346
7,澧县,15:06,15:12,05:25,381
8,荆门,17:22,17:25,07:35,575
9,襄阳,19:10,19:30,09:20,699
10,南阳,21:16,21:19,11:06,828
11,宝丰,22:48,22:50,12:35,-
12,关林,00:20,00:29,14:05,1069
13,郑州,02:11,02:36,15:47,1198
14,新乡,03:39,04:08,16:50,1278
15,邯郸,05:48,06:11,18:30,-
16,邢台,06:42,06:46,19:01,1497
17,石家庄,08:35,08:47,20:50,1606
18,保定,10:07,10:11,22:10,1741
19,徐水,10:28,10:30,22:27,-
20,北京西,12:00,12:00,23:57,1887
