Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,南阳,18:40,18:40,00:00,-
2,唐河,19:30,19:35,00:50,58
3,桐柏,20:25,20:30,01:40,126
4,信阳,21:38,21:50,02:48,203
5,罗山,22:22,22:25,03:20,-
6,息县,22:46,22:49,03:41,276
7,潢川,23:18,23:21,04:10,307
8,商城,23:47,23:50,04:36,348
9,固始,00:08,00:25,04:54,370
10,合肥,03:12,03:32,07:41,547
11,巢湖,04:16,04:19,08:25,-
12,芜湖,05:15,05:21,09:21,-
13,宣城,06:18,06:23,10:18,-
14,长兴南,07:44,07:49,11:39,-
15,德清西,08:27,08:31,12:17,-
16,杭州,09:16,09:45,13:02,-
17,嘉兴,10:47,10:50,14:04,-
18,上海南,12:41,12:41,15:55,-
