Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,济南,07:40,07:40,00:00,-
2,泰山,08:32,08:37,00:52,73
3,兖州,09:35,09:39,01:50,156
4,邹城,09:54,09:57,02:05,177
5,滕州,10:23,10:25,02:31,217
6,枣庄西,10:47,10:49,02:53,251
7,徐州,11:49,12:03,03:53,319
8,砀山,12:55,12:58,04:45,402
9,商丘,13:40,13:44,05:27,465
10,民权,14:21,14:25,06:04,517
11,开封,15:15,15:20,06:54,596
12,郑州,16:06,16:28,07:40,668
13,巩义,17:24,17:27,08:36,738
14,汝州,19:05,19:09,10:14,650
15,宝丰,19:42,19:45,10:47,-
16,南阳,21:16,21:19,12:18,-
17,襄阳,23:24,23:45,14:23,943
18,十堰,01:40,01:48,16:18,1338
19,安康,04:03,04:09,18:33,1540
20,万源,06:00,06:02,20:24,1691
21,宣汉,06:58,07:00,21:20,1768
22,达州,07:44,08:05,22:04,1816
23,渠县,08:52,08:59,22:51,-
24,华蓥,09:40,09:45,23:32,1946
25,重庆西,11:07,11:07,24:54,2132
