Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,广州南,----,08:25,00:00,-
2,韶关,09:16,09:18,00:51,227
3,郴州西,09:49,09:51,01:22,377
4,衡阳东,10:24,10:26,01:55,530
5,长沙南,11:08,11:16,02:37,707
6,醴陵东,11:38,11:40,02:59,783
7,宜春,12:03,12:05,03:22,873
8,高安,12:37,12:39,03:54,1002
9,南昌西,12:54,13:00,04:09,1049
10,鹰潭北,13:35,13:37,04:44,1189
11,上饶,14:07,14:23,05:14,1290
12,婺源,14:47,14:49,05:38,1300
13,黄山北,15:12,15:15,06:01,1300
14,绩溪北,15:29,15:31,06:15,1310
15,泾县,15:51,15:53,06:35,1315
16,铜陵北,16:10,16:12,06:52,1325
17,无为,16:24,16:30,07:04,1325
18,巢湖东,16:43,16:54,07:17,1330
19,合肥南,17:16,17:21,07:39,1426
20,淮南南,18:00,18:00,08:18,-
