Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,深圳东,08:28,08:28,00:00,-
2,东莞东,09:08,09:14,00:40,53
3,惠州,09:57,10:02,01:23,107
4,河源,10:52,10:55,02:13,187
5,龙川,11:49,11:55,03:07,262
6,定南,13:26,13:29,04:38,355
7,龙南,13:49,13:52,04:58,378
8,信丰,14:32,14:35,05:38,440
9,赣州,15:19,15:23,06:22,503
10,兴国,16:11,16:14,07:10,576
11,泰和,17:14,17:17,08:10,655
12,吉安,17:40,17:46,08:33,689
13,峡江,18:29,18:32,09:16,758
14,新干,18:47,18:50,09:31,-
15,南昌西,20:12,20:20,10:53,915
16,九江,22:04,22:21,12:37,1057
17,蕲春,23:26,23:29,13:42,1159
18,麻城,00:47,00:57,15:00,1280
19,潢川,02:32,02:36,16:35,1350
20,阜阳,04:15,04:35,18:14,1466
21,亳州,05:48,05:53,19:27,1563
22,商丘南,06:51,07:05,20:25,1627
23,菏泽,08:19,08:23,21:39,1732
24,梁山,09:14,09:17,22:30,1869
25,聊城,10:03,10:09,23:16,1888
26,清河城,11:03,11:05,24:10,2017
27,衡水,11:58,12:02,25:03,2040
28,任丘,13:14,13:16,26:15,2224
29,霸州,13:52,14:06,26:51,2279
30,天津,15:33,15:33,28:18,2366
