Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,太原,17:25,17:25,00:00,-
2,阳泉北,18:44,19:07,01:19,121
3,石家庄北,20:16,21:06,02:28,225
4,晋州,21:48,21:50,03:10,289
5,辛集,22:06,22:09,03:26,310
6,衡水,22:46,22:56,04:03,357
7,清河城,23:46,23:49,04:53,437
8,聊城,00:42,01:12,05:46,509
9,大明湖,03:18,03:27,07:52,-
10,淄博,04:28,04:31,08:53,647
11,青州市,04:57,04:59,09:19,690
12,潍坊,05:31,05:34,09:51,747
13,蓝村,07:06,07:20,11:23,878
14,莱西,08:02,08:10,12:05,933
15,莱阳,08:28,08:37,12:23,1052
16,桃村,09:13,09:21,12:59,1007
17,烟台,10:13,10:13,13:51,1157
