Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,包头,07:41,07:41,00:00,-
2,包头东,07:56,08:00,00:15,16
3,萨拉齐,09:09,09:11,01:24,60
4,呼和浩特,10:15,10:30,02:28,165
5,呼和浩特东,10:42,10:59,02:40,173
6,卓资东,11:51,11:53,03:32,269
7,集宁南,12:29,12:33,04:08,323
8,土贵乌拉,12:55,12:59,04:30,328
9,丰镇,13:39,13:43,05:10,405
10,大同,14:26,14:34,05:53,450
11,天镇,15:38,15:40,06:57,536
12,柴沟堡,16:26,16:28,07:43,584
13,张家口,17:05,17:16,08:20,-
14,宣化,17:37,17:39,08:41,653
15,沙城,18:22,18:24,09:24,703
16,三家店,20:04,20:06,11:04,787
17,保定,22:50,22:54,13:48,754
18,石家庄,00:20,00:26,15:14,1069
19,邯郸,02:04,02:10,16:52,1260
20,安阳,02:55,02:57,17:37,1320
21,鹤壁,03:26,03:35,18:06,1361
22,新乡,04:14,04:16,18:45,1427
23,郑州,05:17,05:28,19:46,1477
24,许昌,06:22,06:24,20:40,1593
25,漯河,07:02,07:05,21:18,1647
26,信阳,08:52,08:55,23:05,1809
27,广水,09:40,09:43,23:50,1874
28,武昌,11:27,11:45,25:34,2013
29,鄂州,12:44,12:46,26:33,2091
30,黄石,13:04,13:14,26:51,2118
31,瑞昌,14:22,14:26,27:59,2223
32,南昌,16:52,16:52,30:25,2199
