Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,西宁,12:00,12:00,00:00,-
2,平安驿,12:29,12:47,00:29,31
3,乐都,13:24,13:40,01:06,61
4,海石湾,14:11,14:36,01:37,110
5,兰州西,15:57,16:11,02:58,102
6,兰州,16:23,16:43,03:10,120
7,白银西,18:17,18:19,04:44,207
8,中卫,21:56,22:10,08:21,426
9,银川,01:24,01:34,11:35,588
10,石嘴山,02:10,02:16,12:11,739
11,惠农,02:55,03:06,12:50,786
12,乌海,03:43,03:49,13:27,834
13,临河,05:23,05:29,15:01,977
14,包头,08:10,08:22,17:42,1195
15,呼和浩特东,10:12,10:30,19:32,1368
16,集宁南,12:17,12:29,21:19,1518
17,化德,14:17,14:21,23:07,1664
18,正镶白旗,15:33,15:41,24:19,1773
19,桑根达来,16:50,16:58,25:28,1868
20,经棚,19:00,19:06,27:30,2024
21,大板,21:14,21:32,29:38,2157
22,林东,23:03,23:05,31:09,2249
23,查布嘎,23:55,23:57,31:59,2311
24,通辽,02:25,02:48,34:27,2669
25,彰武,04:19,04:22,35:58,2811
26,沈阳北,06:27,06:27,38:03,2976
