Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,宁波,08:40,08:40,00:00,-
2,余姚,09:19,09:22,00:39,48
3,上虞,09:46,09:49,01:03,80
4,绍兴,10:13,10:16,01:27,108
5,义乌,11:52,11:59,03:03,268
6,金华,12:40,12:46,03:44,316
7,衢州,13:53,13:56,04:51,402
8,上饶,15:19,15:25,06:14,437
9,鹰潭,16:40,16:48,07:29,553
10,东乡,17:13,17:17,07:54,563
11,进贤,17:45,17:55,08:22,602
12,新余,19:38,19:42,10:05,799
13,分宜,20:02,20:05,10:25,905
14,宜春,20:23,20:27,10:43,853
15,萍乡,21:11,21:17,11:27,924
16,醴陵,21:52,21:56,12:02,932
17,株洲,22:24,22:44,12:30,974
18,长沙,23:43,00:03,13:29,-
19,益阳,01:19,01:27,14:45,-
20,常德,03:00,03:30,16:18,-
21,张家界西,05:21,05:29,18:09,-
22,龙山北,07:06,07:09,19:46,-
23,咸丰,07:41,07:55,20:18,-
24,黔江,08:24,08:30,20:47,1885
25,彭水,09:14,09:17,21:31,-
26,武隆,09:50,09:56,22:04,-
27,涪陵,10:40,10:43,22:48,2065
28,重庆北,11:58,11:58,24:03,1704
