Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,深圳东,18:02,18:02,00:00,-
2,东莞东,18:36,18:43,00:34,53
3,惠州,19:26,19:31,01:17,107
4,河源,20:21,20:26,02:07,187
5,龙川,21:20,21:26,03:01,262
6,赣州,00:55,01:01,06:30,503
7,南昌,05:29,05:52,10:58,915
8,九江,07:09,07:18,12:15,1057
9,黄梅,08:03,08:06,13:00,1103
10,宿松,08:21,08:24,13:15,-
11,太湖,08:48,08:51,13:39,1159
12,天柱山,09:12,09:15,14:00,-
13,安庆西,09:45,09:51,14:30,1221
14,桐城,10:16,10:20,14:55,1260
15,庐江,10:44,10:47,15:19,-
16,合肥,12:16,12:57,16:48,1377
17,蚌埠,15:42,16:16,19:33,1508
18,滁州北,17:46,17:50,21:03,1635
19,扬州,19:21,19:25,22:34,1758
20,泰州,20:27,20:46,23:36,1822
21,海安,21:20,21:25,24:10,-
22,南通,22:23,22:23,25:08,-
