Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,石家庄,----,09:14,00:00,-
2,邢台东,09:41,09:45,00:27,122
3,鹤壁东,10:24,10:26,01:06,281
4,郑州东,10:58,11:06,01:38,412
5,许昌东,11:28,11:35,02:00,503
6,驻马店西,12:05,12:19,02:30,631
7,明港东,12:36,12:38,02:47,-
8,信阳东,12:51,13:10,03:00,749
9,孝感北,13:28,13:35,03:18,822
10,武汉,14:06,14:13,03:49,948
11,岳阳东,15:05,15:11,04:41,1163
12,长沙南,15:45,15:49,05:15,1310
13,衡阳东,16:27,16:29,05:53,1487
14,郴州西,17:02,17:04,06:26,1680
15,广州北,18:10,18:12,07:32,2017
16,广州南,18:34,18:38,07:54,2057
17,虎门,18:55,18:57,08:11,-
18,深圳北,19:15,19:15,08:29,2119
