Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,温州南,15:10,15:10,00:00,-
2,台州,15:52,16:00,00:42,123
3,临海,16:11,16:13,00:53,146
4,宁波,17:02,17:04,01:42,275
5,绍兴北,17:37,17:40,02:15,387
6,杭州东,17:58,18:00,02:33,254
7,湖州,18:21,18:24,02:54,325
8,长兴,18:33,18:35,03:03,345
9,宜兴,18:48,18:50,03:16,381
10,江宁,19:19,19:21,03:45,674
11,南京南,19:30,19:32,03:54,724
12,滁州,19:50,19:52,04:12,745
13,蚌埠南,20:20,20:22,04:40,685
14,宿州东,20:45,21:03,05:03,949
15,徐州东,21:22,21:24,05:22,1017
16,枣庄,21:42,21:44,05:40,1082
17,曲阜东,22:08,22:10,06:04,1174
18,泰安,22:29,22:31,06:23,1244
19,济南西,22:49,22:49,06:41,1127
