Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,厦门北,08:50,08:50,00:00,-
2,漳州,09:22,09:24,00:32,42
3,龙岩,11:35,11:46,02:43,156
4,长汀南,12:53,12:56,03:50,171
5,瑞金,13:19,13:22,04:13,176
6,于都,14:04,14:07,04:55,186
7,赣州,14:42,15:01,05:30,242
8,吉安,17:00,17:04,07:29,-
9,南昌,19:23,19:46,09:48,688
10,九江,21:11,21:15,11:13,830
11,黄州,22:57,23:00,12:55,-
12,麻城,23:41,23:47,13:36,-
13,潢川,01:01,01:12,14:50,-
14,阜阳,02:28,02:50,16:06,-
15,菏泽,05:40,05:44,18:56,-
16,聊城,07:27,07:43,20:39,-
17,临清,08:19,08:21,21:15,-
18,衡水,09:28,09:32,22:22,-
19,肃宁,10:21,10:24,23:11,-
20,任丘,10:49,11:07,23:36,-
21,北京西,13:15,13:15,25:44,-
