Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,佳木斯,----,04:01,00:00,-
2,汤原,04:36,04:38,00:35,50
3,南岔,05:49,05:51,01:46,153
4,铁力,07:27,07:29,03:22,280
5,庆安,08:01,08:03,03:54,328
6,绥化,08:46,08:53,04:37,382
7,哈尔滨东,10:13,10:52,05:57,500
8,德惠,12:58,13:01,08:03,637
9,长春,13:59,14:07,09:01,718
10,公主岭,14:45,14:47,09:39,815
11,四平,15:26,15:29,10:18,867
12,铁岭,16:39,16:52,11:28,985
13,沈阳,17:45,17:57,12:21,1055
14,锦州,20:45,20:53,15:09,1286
15,葫芦岛,21:26,21:28,15:42,1336
16,绥中,22:12,22:14,16:26,1405
17,山海关,23:01,23:17,17:13,1470
18,北京,03:37,03:37,21:33,1756
