Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,厦门北,14:47,14:47,00:00,-
2,泉州,15:12,15:15,00:25,71
3,莆田,15:40,15:42,00:50,140
4,永泰,16:05,16:09,01:13,199
5,尤溪,16:43,16:45,01:47,294
6,三明北,17:03,17:07,02:05,336
7,将乐,17:27,17:29,02:25,386
8,建宁县北,17:56,17:58,02:52,458
9,南城,18:28,18:31,03:22,539
10,南昌西,19:26,19:30,04:17,688
11,德安,20:00,20:02,04:47,775
12,庐山,20:17,20:19,05:02,811
13,瑞昌西,20:31,20:33,05:14,838
14,阳新,20:51,20:59,05:32,889
15,大冶北,21:14,21:16,05:47,926
16,黄石北,21:23,21:25,05:54,936
17,鄂州,21:37,21:40,06:06,965
18,武汉,22:04,22:11,06:30,1021
19,汉口,22:37,22:37,06:56,1057
