Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,沈阳北,08:04,08:04,00:00,-
2,沈阳,08:12,08:15,00:08,3
3,辽阳,08:39,08:40,00:32,67
4,鞍山西,08:51,08:53,00:43,97
5,海城西,09:05,09:07,00:55,136
6,盘锦,09:29,09:32,01:17,202
7,山海关,10:58,11:01,02:43,420
8,秦皇岛,11:15,11:17,02:57,404
9,北戴河,11:28,11:30,03:08,426
10,滦河,11:48,11:50,03:26,571
11,唐山,12:08,12:12,03:44,552
12,天津西,12:48,12:52,04:20,690
13,沧州西,13:23,13:25,04:51,795
14,济南西,14:10,14:13,05:36,991
15,泰安,14:30,14:32,05:53,1059
16,枣庄,15:10,15:19,06:31,-
17,徐州东,15:37,15:39,06:49,1277
18,定远,16:27,16:29,07:37,1548
19,南京南,16:58,17:00,08:06,1617
20,镇江南,17:20,17:22,08:26,-
21,丹阳北,17:33,17:38,08:37,1766
22,常州北,17:49,17:55,08:48,1799
23,苏州北,18:17,18:19,09:10,1883
24,上海虹桥,18:44,18:56,09:35,1964
25,嘉兴南,19:25,19:27,10:04,2048
26,杭州东,19:51,20:00,10:28,1873
27,诸暨,20:23,20:29,10:51,2316
28,义乌,20:43,20:45,11:05,2368
29,金华南,21:02,21:04,11:22,2373
30,武义北,21:15,21:17,11:33,2296
31,永康南,21:29,21:31,11:45,-
32,缙云西,21:41,21:43,11:55,2341
33,丽水,21:56,21:58,12:08,2464
34,青田,22:18,22:20,12:28,2543
35,温州南,22:39,22:43,12:47,2460
36,苍南,23:08,23:08,13:12,2517
