Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,成都东,----,22:43,00:00,-
2,遂宁,00:08,00:11,01:25,146
3,南充,00:53,01:00,02:07,213
4,达州,02:38,02:45,03:45,372
5,万州,05:16,05:27,06:16,529
6,恩施,07:19,07:29,08:08,652
7,巴东,09:00,09:17,09:39,753
8,宜昌东,10:30,10:45,10:52,866
9,荆门,11:57,12:01,12:04,1015
10,襄阳,13:21,13:41,13:24,-
11,随州,15:11,15:15,14:54,1164
12,武昌,17:09,17:41,16:48,1350
13,鄂州,18:42,18:45,17:49,1349
14,阳新,19:40,19:44,18:44,1420
15,瑞昌,20:25,20:29,19:25,1481
16,九江,21:00,21:08,19:56,1529
17,衢州,00:41,00:49,23:29,1997
18,金华,02:32,02:38,25:12,-
19,义乌,03:14,03:19,25:48,2131
20,杭州,05:04,05:04,27:33,2270
