Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,天津,----,00:14,00:00,-
2,唐山,02:24,02:39,02:10,123
3,山海关,05:50,06:04,05:21,278
4,绥中,06:46,06:48,06:03,343
5,葫芦岛,07:30,07:32,06:45,412
6,锦州,08:11,08:19,07:24,471
7,沟帮子,08:59,09:01,08:04,526
8,大虎山,09:28,09:31,08:31,577
9,沈阳,11:11,11:19,10:11,759
10,沈阳北,11:26,11:36,10:18,704
11,开原,12:35,12:37,11:17,819
12,四平,14:27,14:30,13:07,889
13,长春,15:47,15:55,14:24,1004
14,哈尔滨东,19:18,19:54,17:47,1255
15,阿城,20:25,20:27,18:18,1300
16,玉泉,20:43,20:51,18:34,-
17,尚志,21:48,21:51,19:31,1400
18,海林,01:10,01:13,22:50,-
19,牡丹江,01:40,01:40,23:17,1614
