Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,上海南,----,01:36,00:00,-
2,嘉兴,02:34,02:40,00:58,80
3,海宁,03:00,03:08,01:18,108
4,杭州东,03:50,03:56,02:00,167
5,义乌,05:28,05:32,03:32,312
6,金华,06:20,06:26,04:20,360
7,衢州,07:18,07:22,05:12,446
8,上饶,08:45,08:52,06:35,481
9,鹰潭,10:20,10:33,08:03,597
10,樟树,12:24,12:28,09:54,843
11,新余,13:15,13:21,10:41,843
12,宜春,13:56,14:00,11:16,897
13,萍乡,14:44,14:50,12:00,968
14,怀化,23:08,23:23,20:18,1489
15,贵阳,05:27,05:57,26:22,1948
16,重庆西,11:06,11:35,31:31,-
17,南充北,13:22,13:22,33:18,-
