Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,杭州东,----,14:27,00:00,-
2,绍兴东,14:55,14:58,00:28,48
3,余姚北,15:09,15:13,00:39,106
4,宁波,15:37,15:46,01:03,155
5,台州,16:40,16:42,01:57,289
6,乐清,17:13,17:15,02:28,395
7,温州南,17:31,17:33,02:44,249
8,平阳,17:50,17:52,03:01,-
9,太姥山,18:20,18:22,03:29,543
10,福安,18:46,18:48,03:53,609
11,宁德,19:00,19:02,04:05,636
12,福州南,19:40,19:53,04:43,430
13,福清,20:07,20:09,04:57,760
14,涵江,20:24,20:26,05:12,-
15,莆田,20:36,20:41,05:22,516
16,仙游,20:53,20:55,05:34,986
17,泉州,21:13,21:15,05:52,585
18,晋江,21:26,21:28,06:03,-
19,厦门,22:10,22:10,06:45,687
