Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,银川,08:10,08:10,00:00,-
2,惠农,09:15,09:19,01:05,102
3,乌海,09:56,10:00,01:42,150
4,临河,11:30,11:36,03:12,293
5,包头,13:49,14:29,05:25,511
6,呼和浩特东,17:10,17:22,08:06,684
7,集宁南,18:47,18:53,09:31,834
8,丰镇,20:38,20:44,11:16,-
9,大同,21:28,21:38,12:00,961
10,阳高,22:21,22:23,12:43,1018
11,柴沟堡,23:30,23:33,13:50,1095
12,张家口,00:09,00:20,14:26,-
13,宣化,00:42,00:44,14:48,1164
14,保定,06:26,06:29,20:30,1080
15,正定,07:43,07:45,21:44,1592
16,石家庄,08:02,08:12,22:01,1610
17,高邑,08:41,08:43,22:30,1657
18,邢台,09:23,09:26,23:10,1719
19,沙河市,09:43,09:45,23:27,-
20,邯郸,10:10,10:10,23:52,1771
