Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,石家庄,08:51,08:51,00:00,-
2,保定东,09:27,09:30,00:36,142
3,白洋淀,09:44,09:46,00:50,80
4,霸州西,10:04,10:07,01:08,85
5,天津西,10:35,10:46,01:36,95
6,滨海西,11:07,11:12,01:57,-
7,唐山,11:33,11:36,02:18,219
8,秦皇岛,12:13,12:22,02:55,367
9,山海关,12:36,12:40,03:09,437
10,葫芦岛北,13:25,13:26,03:54,697
11,盘锦北,14:04,14:05,04:32,809
12,辽中,14:35,14:37,05:02,895
13,沈阳北,15:07,15:11,05:32,857
14,铁岭西,15:29,15:31,05:50,1017
15,四平东,16:02,16:04,06:21,1143
16,长春西,16:30,16:33,06:47,1261
17,扶余北,17:08,17:09,07:22,-
18,哈尔滨西,17:36,17:40,07:49,1501
19,哈尔滨,17:50,17:53,07:59,1684
20,宾州,18:22,18:24,08:28,-
21,方正,19:01,19:03,09:05,-
22,依兰,19:33,19:35,09:35,-
23,佳木斯,20:09,20:09,10:09,-
