Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,杭州,13:55,13:55,00:00,-
2,德清西,14:32,14:35,00:37,68
3,长兴南,15:13,15:16,01:15,126
4,广德,15:46,15:49,01:45,177
5,宣城,16:29,16:32,02:25,240
6,芜湖,17:23,17:29,03:16,304
7,巢湖,18:13,18:17,04:00,381
8,合肥,19:26,19:57,05:09,445
9,六安,20:54,20:59,06:06,-
10,固始,21:58,22:02,07:05,622
11,商城,22:20,22:23,07:23,644
12,潢川,22:49,22:53,07:49,685
13,息县,23:22,23:26,08:18,716
14,罗山,23:47,23:50,08:39,743
15,信阳,00:22,00:36,09:11,789
16,襄阳,03:45,04:11,12:20,-
17,安康,08:49,08:55,16:58,-
18,达州,12:32,12:42,20:35,1863
19,渠县,13:34,13:40,21:27,-
20,广安,14:10,14:16,21:57,-
21,重庆西,15:56,15:56,23:37,-
