Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,厦门,----,07:18,00:00,-
2,厦门北,07:42,07:45,00:24,31
3,晋江,08:03,08:05,00:42,77
4,泉州,08:16,08:18,00:53,102
5,福州,09:25,09:34,02:00,276
6,延平,10:08,10:10,02:34,-
7,南平市,10:37,10:39,03:01,-
8,上饶,11:08,11:11,03:30,306
9,婺源,11:35,11:37,03:54,-
10,黄山北,12:00,12:03,04:17,-
11,绩溪北,12:17,12:24,04:31,-
12,旌德,12:35,12:37,04:42,-
13,南陵,12:56,12:58,05:01,-
14,铜陵北,13:10,13:12,05:13,-
15,无为,13:24,13:26,05:25,-
16,合肥南,13:56,14:03,05:55,-
17,淮南东,14:41,14:43,06:33,-
18,蚌埠南,15:00,15:04,06:50,-
19,徐州东,15:42,15:44,07:28,-
20,曲阜东,16:21,16:46,08:05,-
21,泰安,17:05,17:12,08:24,-
22,济南,17:35,17:45,08:47,-
23,淄博,18:27,18:29,09:29,-
24,潍坊,19:04,19:06,10:04,-
25,青岛北,20:03,20:05,11:01,-
26,青岛,20:26,20:26,11:22,-
