Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,广州,----,14:20,00:00,-
2,韶关东,16:42,16:48,02:22,221
3,坪石,17:45,17:48,03:19,308
4,郴州,18:33,18:39,04:04,374
5,衡阳,20:22,20:28,05:47,521
6,长沙,23:02,23:22,08:21,707
7,岳阳,00:44,00:49,09:43,854
8,武昌,05:22,05:44,14:16,1069
9,孝感,06:57,07:00,15:29,1159
10,花园,07:21,07:39,15:50,1193
11,广水,08:10,08:43,16:21,1238
12,信阳,09:35,09:38,17:13,1303
13,确山,10:25,10:35,18:00,1379
14,驻马店,10:49,10:52,18:14,1399
15,西平,11:19,11:22,18:41,1443
16,漯河,11:41,12:10,19:00,1465
17,周口,13:03,13:03,19:53,1531
