Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,乌兰浩特,19:49,19:49,00:00,-
2,白城,20:48,21:00,00:59,83
3,洮南,21:23,21:25,01:22,115
4,通榆,22:09,22:11,02:06,-
5,太平川,22:46,22:48,02:41,232
6,通辽,00:14,00:32,04:07,353
7,锦州,04:34,04:40,08:09,715
8,葫芦岛,05:13,05:16,08:42,765
9,绥中,06:02,06:05,09:28,834
10,山海关,06:53,07:03,10:16,899
11,秦皇岛,07:21,07:24,10:34,915
12,唐山,09:14,09:17,12:24,1077
13,塘沽,10:05,10:07,13:12,-
14,天津,11:00,11:12,14:05,1200
15,杨柳青,11:45,11:48,14:38,1225
16,静海,12:06,12:12,14:56,1253
17,青县,12:38,12:48,15:22,1294
18,沧州,13:08,13:14,15:42,1326
19,德州,14:30,14:32,16:58,1439
20,商河,15:33,15:35,17:59,1529
21,阳信,16:06,16:08,18:30,1578
22,滨州,16:36,16:42,18:58,1618
23,东营南,17:15,17:15,19:31,1667
