Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,武汉,----,08:54,00:00,-
2,汉口,09:15,09:23,00:21,36
3,天门南,09:58,10:00,00:56,119
4,潜江,10:20,10:22,01:16,170
5,荆州,10:48,10:50,01:42,240
6,枝江北,11:08,11:19,02:00,284
7,宜昌东,11:39,11:49,02:20,328
8,建始,13:14,13:16,03:45,507
9,恩施,13:39,13:45,04:08,542
10,利川,14:20,14:23,04:43,603
11,石柱县,15:03,15:05,05:23,698
12,丰都,15:24,15:26,05:42,747
13,涪陵北,15:45,15:47,06:01,784
14,重庆北,16:26,16:34,06:40,881
15,潼南,17:18,17:23,07:24,991
16,大英东,17:59,18:03,08:00,1070
17,成都东,18:50,18:50,08:47,1194
