Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,温州,07:30,07:30,00:00,-
2,青田,08:23,08:25,00:53,57
3,丽水,09:26,09:28,01:54,136
4,缙云,10:01,10:03,02:27,168
5,永康,10:34,10:36,02:58,201
6,武义,10:56,11:01,03:18,222
7,金华,11:44,12:00,04:01,262
8,衢州,12:54,12:57,04:55,348
9,玉山,13:54,13:58,05:52,323
10,上饶,14:20,14:24,06:14,459
11,贵溪,15:25,15:30,07:15,448
12,鹰潭,15:47,15:53,07:32,575
13,新余,18:15,18:20,09:54,684
14,萍乡,19:33,19:41,11:07,809
15,醴陵,20:13,20:16,11:39,848
16,株洲,20:44,20:55,12:07,890
17,湘潭,21:20,21:25,12:32,916
18,娄底,22:32,22:38,13:39,1015
19,怀化,02:43,03:03,17:44,1330
20,镇远,05:32,05:35,20:13,-
21,凯里,06:47,06:50,21:25,1575
22,福泉,07:39,07:45,22:14,1585
23,贵阳,09:27,09:27,23:56,1713
