Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,阜阳西,07:45,07:45,00:00,-
2,颍上北,08:01,08:03,00:16,-
3,寿县,08:20,08:22,00:33,-
4,淮南南,08:32,08:34,00:43,-
5,合肥,09:01,09:06,01:10,-
6,全椒,09:45,09:47,01:49,-
7,南京南,10:08,10:13,02:10,-
8,溧阳,10:39,10:41,02:36,-
9,宜兴,10:53,10:55,02:48,-
10,湖州,11:12,11:14,03:05,-
11,德清,11:27,11:32,03:18,-
12,杭州东,11:46,11:48,03:32,-
13,绍兴北,12:07,12:09,03:51,-
14,余姚北,12:27,12:39,04:09,-
15,宁波,12:58,13:00,04:28,-
16,宁海,13:28,13:30,04:56,-
17,台州,14:00,14:02,05:26,-
18,温岭,14:13,14:15,05:37,-
19,乐清,14:40,14:47,06:02,-
20,温州南,15:04,15:04,06:19,-
