Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,成都东,----,09:24,00:00,-
2,遂宁,10:21,10:27,00:57,146
3,潼南,10:55,10:58,01:25,198
4,合川,11:22,11:25,01:49,247
5,重庆北,11:51,12:00,02:15,313
6,丰都,12:54,12:57,03:09,447
7,恩施,14:15,14:19,04:27,652
8,建始,14:40,14:42,04:48,687
9,宜昌东,16:08,16:15,06:14,866
10,荆州,16:49,16:51,06:48,954
11,潜江,17:16,17:18,07:13,1024
12,天门南,17:38,17:40,07:33,1075
13,汉川,17:55,17:57,07:48,1112
14,汉口,18:23,18:31,08:14,1158
15,红安西,19:01,19:03,08:44,1230
16,麻城北,19:17,19:19,08:58,1269
17,金寨,19:50,19:52,09:29,1378
18,六安,20:10,20:12,09:47,1430
19,合肥南,20:36,21:00,10:11,1244
20,南京南,21:52,21:52,11:03,1401
