Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,重庆,08:46,08:46,00:00,-
2,合川,10:48,10:55,02:02,10
3,南充北,12:04,12:10,03:11,20
4,阆中,13:03,13:08,04:04,30
5,广元,14:11,14:19,05:07,40
6,陇南,15:50,15:57,06:38,50
7,哈达铺,17:23,17:43,08:04,645
8,岷县,18:06,18:09,08:27,670
9,兰州,20:58,21:13,11:16,886
10,兰州西,21:25,21:28,11:28,896
11,武威,00:43,00:49,14:43,1189
12,金昌,01:32,01:38,15:26,1263
13,张掖,03:31,03:37,17:19,1433
14,清水,05:04,05:06,18:46,1570
15,酒泉,05:50,05:53,19:30,1634
16,疏勒河,07:59,08:05,21:36,1811
17,哈密,12:51,12:57,26:22,2274
18,吐鲁番北,17:21,17:23,30:46,2646
19,乌鲁木齐,19:23,19:23,32:46,2813
