Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,昆明南,----,07:36,00:00,-
2,曲靖北,08:11,08:13,00:35,10
3,盘州,08:37,08:40,00:59,20
4,贵阳北,09:54,10:08,02:13,40
5,贵定北,10:28,10:30,02:33,50
6,三穗,11:13,11:15,03:16,50
7,怀化南,11:57,12:04,03:58,94
8,新化南,12:37,12:39,04:31,178
9,娄底南,13:02,13:04,04:54,301
10,长沙南,13:38,13:48,05:28,426
11,萍乡北,14:15,14:18,05:55,497
12,宜春,14:36,14:38,06:13,1335
13,新余北,14:53,15:00,06:28,1384
14,南昌西,15:32,15:45,07:00,734
15,鹰潭北,16:20,16:22,07:35,1651
16,江山,17:04,17:06,08:17,1824
17,龙游,17:23,17:25,08:34,1883
18,义乌,17:51,17:53,09:00,1984
19,杭州东,18:26,18:28,09:33,2093
20,嘉兴南,18:52,18:54,09:57,2168
21,上海虹桥,19:22,19:28,10:25,2252
22,苏州北,19:51,19:53,10:48,2333
23,无锡东,20:03,20:05,10:58,2360
24,常州北,20:22,20:24,11:15,2417
25,镇江南,20:42,20:44,11:33,2482
26,南京南,21:04,21:04,11:53,2349
