Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,昆明,----,23:55,00:00,-
2,曲靖,01:40,01:49,01:45,157
3,宣威,03:22,03:31,03:18,258
4,六盘水,05:23,05:33,05:10,389
5,六枝,07:01,07:07,06:38,485
6,安顺,07:53,08:00,07:24,541
7,贵阳,10:08,10:25,09:32,638
8,凯里,12:47,12:56,11:54,826
9,镇远,14:10,14:17,13:08,890
10,怀化,17:13,17:34,16:04,1095
11,鹰潭,07:10,07:25,29:40,1987
12,弋阳,08:07,08:14,30:22,2014
13,上饶,08:52,08:59,31:00,2103
14,衢州,12:49,13:03,34:50,2214
15,金华,14:38,14:44,36:25,2276
16,义乌,15:23,15:29,37:04,2324
17,诸暨,15:55,16:02,37:30,2324
18,杭州东,17:25,17:32,38:53,2488
19,海宁,18:41,18:46,40:02,2547
20,嘉兴,19:52,19:58,41:08,2575
21,嘉善,20:11,20:16,41:21,2522
22,上海南,21:37,21:37,42:42,2655
