Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,宜昌东,07:33,07:33,00:00,-
2,荆州,08:07,08:10,00:34,88
3,潜江,08:35,08:38,00:59,158
4,天门南,08:58,09:00,01:19,209
5,汉川,09:15,09:17,01:34,246
6,汉口,09:43,09:53,02:00,292
7,武汉,10:13,10:19,02:20,328
8,咸宁北,10:43,10:50,02:44,413
9,赤壁北,11:04,11:07,02:58,456
10,岳阳东,11:28,11:35,03:19,543
11,长沙南,12:09,12:20,03:53,690
12,衡山西,12:49,12:57,04:22,862
13,郴州西,13:38,13:40,05:03,1020
14,韶关,14:11,14:13,05:34,1170
15,广州南,15:10,15:15,06:31,1397
16,虎门,15:32,15:38,06:48,-
17,深圳北,15:57,15:57,07:07,1499
