Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,信阳,----,19:26,00:00,-
2,罗山,19:58,20:02,00:32,46
3,息县,20:23,20:26,00:53,73
4,潢川,20:55,21:04,01:22,104
5,光山,21:19,21:22,01:37,109
6,新县,21:48,21:51,02:03,114
7,麻城,22:32,22:39,02:44,174
8,黄州,23:19,23:39,03:24,241
9,浠水,00:03,00:06,03:48,270
10,武穴,00:51,00:53,04:33,339
11,赣州,07:32,07:38,11:12,956
12,信丰,08:22,08:26,11:56,-
13,龙南,09:06,09:14,12:36,1081
14,定南,09:45,09:49,13:07,1104
15,龙川,11:04,11:10,14:22,1197
16,河源,12:04,12:07,15:16,1272
17,惠州,12:58,13:03,16:07,1352
18,东莞东,13:47,13:57,16:51,1406
19,深圳东,15:26,15:26,18:20,1459
